Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1739158567115, BTCUSDT, 96969.6, 0.175, 22:36:07, False
1739158567115, BTCUSDT, 96969.7, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96970.2, 0.206, 22:36:07, False
1739158567121, BTCUSDT,2568343035,96980.0,0.37,1739158567116,False
1739158567115, BTCUSDT, 96970.4, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96970.7, 0.159, 22:36:07, False
1739158567121, BTCUSDT,2568343043,96981.0,0.339,1739158567116,False
1739158567115, BTCUSDT, 96970.8, 0.195, 22:36:07, False
1739158567121, BTCUSDT,2568343051,96982.1,0.755,1739158567116,False
1739158567115, BTCUSDT, 96971.0, 0.005, 22:36:07, False
1739158567121, BTCUSDT,2568343053,96982.5,0.232,1739158567116,False
1739158567115, BTCUSDT, 96971.4, 0.111, 22:36:07, False
1739158567121, BTCUSDT,2568343055,96982.8,0.702,1739158567116,False
1739158567115, BTCUSDT, 96971.6, 0.002, 22:36:07, False
1739158567121, BTCUSDT,2568343056,96983.0,0.675,1739158567116,False
1739158567115, BTCUSDT, 96972.0, 0.041, 22:36:07, False
1739158567115, BTCUSDT, 96972.3, 0.104, 22:36:07, False
1739158567121, BTCUSDT,2568343064,96984.0,0.62,1739158567116,False
1739158567115, BTCUSDT, 96972.6, 0.007, 22:36:07, False
1739158567121, BTCUSDT,2568343065,96984.1,0.208,1739158567116,False
1739158567115, BTCUSDT, 96973.2, 0.004, 22:36:07, False
1739158567115, BTCUSDT, 96973.4, 0.07, 22:36:07, False
1739158567122, BTCUSDT,2568343070,96984.7,1.135,1739158567116,False
1739158567115, BTCUSDT, 96973.5, 0.09, 22:36:07, False
1739158567115, BTCUSDT, 96973.6, 0.18, 22:36:07, False
1739158567169, BTCUSDT,2568343073,96985.0,0.249,1739158567116,False
1739158567169, BTCUSDT,2568343074,96974.5,0.215,1739158567164,False
1739158567115, BTCUSDT, 96973.8, 0.092, 22:36:07, False
1739158567115, BTCUSDT, 96973.9, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96974.3, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96974.4, 0.111, 22:36:07, False
1739158567115, BTCUSDT, 96974.6, 0.623, 22:36:07, False
1739158567115, BTCUSDT, 96974.7, 0.877, 22:36:07, False
1739158567115, BTCUSDT, 96974.8, 0.041, 22:36:07, False
1739158567115, BTCUSDT, 96975.0, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96975.1, 0.261, 22:36:07, False
1739158567115, BTCUSDT, 96975.2, 0.127, 22:36:07, False
1739158567115, BTCUSDT, 96975.3, 0.07, 22:36:07, False
1739158567115, BTCUSDT, 96975.5, 0.275, 22:36:07, False
1739158567115, BTCUSDT, 96975.6, 0.09, 22:36:07, False
1739158567115, BTCUSDT, 96975.8, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96975.9, 0.288, 22:36:07, False
1739158567115, BTCUSDT, 96976.0, 0.013, 22:36:07, False
1739158567115, BTCUSDT, 96976.1, 0.374, 22:36:07, False
1739158567115, BTCUSDT, 96976.3, 0.209, 22:36:07, False
1739158567115, BTCUSDT, 96976.6, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96976.9, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96977.0, 0.593, 22:36:07, False
1739158567115, BTCUSDT, 96977.2, 0.051, 22:36:07, False
1739158567115, BTCUSDT, 96977.3, 0.044, 22:36:07, False
1739158567115, BTCUSDT, 96977.4, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96977.5, 0.233, 22:36:07, False
1739158567115, BTCUSDT, 96977.6, 0.002, 22:36:07, False
1739158567115, BTCUSDT, 96977.8, 0.025, 22:36:07, False
1739158567116, BTCUSDT, 96977.9, 0.105, 22:36:07, False
1739158567116, BTCUSDT, 96978.0, 0.632, 22:36:07, False
1739158567116, BTCUSDT, 96978.1, 0.007, 22:36:07, False
1739158567116, BTCUSDT, 96978.2, 0.082, 22:36:07, False
1739158567116, BTCUSDT, 96978.3, 0.109, 22:36:07, False
1739158567116, BTCUSDT, 96978.4, 0.041, 22:36:07, False
1739158567116, BTCUSDT, 96978.5, 0.03, 22:36:07, False
1739158567116, BTCUSDT, 96978.6, 0.142, 22:36:07, False
1739158567116, BTCUSDT, 96978.7, 0.626, 22:36:07, False
1739158567116, BTCUSDT, 96978.8, 0.041, 22:36:07, False
1739158567116, BTCUSDT, 96978.9, 0.01, 22:36:07, False
1739158567116, BTCUSDT, 96979.0, 0.006, 22:36:07, False
1739158567116, BTCUSDT, 96979.3, 0.039, 22:36:07, False
1739158567116, BTCUSDT, 96979.4, 1.112, 22:36:07, False
