Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1739158567254, ETHUSDT, 2642.82, 0.008, 22:36:07, False
1739158567254, ETHUSDT, 2642.83, 0.077, 22:36:07, False
1739158567254, ETHUSDT, 2642.86, 0.008, 22:36:07, False
1739158567254, ETHUSDT, 2642.89, 0.008, 22:36:07, False
1739158567254, ETHUSDT, 2642.9, 0.451, 22:36:07, False
1739158567254, ETHUSDT, 2642.91, 0.016, 22:36:07, False
1739158567256, ETHUSDT, 2642.81, 5.494, 22:36:07, False
1739158567270, ETHUSDT, 2642.94, 0.184, 22:36:07, False
1739158567270, ETHUSDT, 2642.96, 1.141, 22:36:07, False
1739158567273, ETHUSDT, 2642.99, 0.046, 22:36:07, False
1739158567273, ETHUSDT, 2643.0, 2.626, 22:36:07, False
1739158567308, ETHUSDT, 2642.83, 0.472, 22:36:07, False
1739158567308, ETHUSDT, 2642.84, 0.011, 22:36:07, False
1739158567340, ETHUSDT, 2642.99, 1.049, 22:36:07, True
1739158567450, ETHUSDT, 2642.99, 1.665, 22:36:07, True
1739158567494, ETHUSDT, 2643.0, 1.068, 22:36:07, False
1739158567495, ETHUSDT, 2642.99, 0.01, 22:36:07, True
1739158567501, ETHUSDT, 2643.0, 0.431, 22:36:07, False
1739158567755, ETHUSDT, 2642.99, 0.009, 22:36:07, True
1739158567826, ETHUSDT, 2643.0, 0.712, 22:36:07, False
1739158567937, ETHUSDT, 2642.99, 13.766, 22:36:07, True
1739158568091, ETHUSDT,2033902207,2642.99,13.766,1739158567937,True
1739158568108, ETHUSDT, 2642.73, 8.366, 22:36:08, True
1739158568113, ETHUSDT,2033902208,2642.73,8.366,1739158568108,True
1739158568108, ETHUSDT, 2642.72, 0.061, 22:36:08, True
1739158568113, ETHUSDT,2033902220,2642.58,6.587,1739158568108,True
1739158568108, ETHUSDT, 2642.71, 0.008, 22:36:08, True
1739158568108, ETHUSDT, 2642.7, 0.7, 22:36:08, True
1739158568108, ETHUSDT, 2642.69, 0.008, 22:36:08, True
1739158568108, ETHUSDT, 2642.67, 0.016, 22:36:08, True
1739158568108, ETHUSDT, 2642.65, 0.008, 22:36:08, True
1739158568108, ETHUSDT, 2642.64, 2.88, 22:36:08, True
1739158568108, ETHUSDT, 2642.63, 0.008, 22:36:08, True
1739158568108, ETHUSDT, 2642.61, 0.008, 22:36:08, True
1739158568108, ETHUSDT, 2642.6, 0.24, 22:36:08, True
1739158568108, ETHUSDT, 2642.59, 0.03, 22:36:08, True
1739158568108, ETHUSDT, 2642.58, 6.587, 22:36:08, True
1739158568108, ETHUSDT, 2642.74, 0.276, 22:36:08, False
1739158568214, ETHUSDT, 2642.73, 0.018, 22:36:08, True
1739158568300, ETHUSDT, 2642.61, 0.008, 22:36:08, True
1739158568300, ETHUSDT, 2642.59, 0.008, 22:36:08, True
1739158568300, ETHUSDT, 2642.56, 0.008, 22:36:08, True
1739158568300, ETHUSDT, 2642.53, 0.016, 22:36:08, True
1739158568300, ETHUSDT, 2642.51, 0.008, 22:36:08, True
1739158568300, ETHUSDT, 2642.5, 0.04, 22:36:08, True
1739158568300, ETHUSDT, 2642.48, 0.008, 22:36:08, True
1739158568300, ETHUSDT, 2642.46, 0.05, 22:36:08, True
1739158568300, ETHUSDT, 2642.45, 0.016, 22:36:08, True
1739158568300, ETHUSDT, 2642.44, 0.011, 22:36:08, True
1739158568309, ETHUSDT, 2642.45, 0.011, 22:36:08, False
1739158568410, ETHUSDT, 2642.44, 1.346, 22:36:08, True
1739158568442, ETHUSDT, 2642.45, 1.0, 22:36:08, False
1739158568564, ETHUSDT, 2642.44, 0.01, 22:36:08, True
1739158568605, ETHUSDT, 2642.45, 0.271, 22:36:08, False
1739158568774, ETHUSDT,2033902238,2642.44,6.901,1739158568767,True
1739158568767, ETHUSDT, 2642.44, 6.901, 22:36:08, True
1739158568769, ETHUSDT, 2642.41, 0.016, 22:36:08, True
1739158568769, ETHUSDT, 2642.4, 0.008, 22:36:08, True
1739158568769, ETHUSDT, 2642.38, 0.008, 22:36:08, True
1739158568769, ETHUSDT, 2642.34, 3.249, 22:36:08, True
1739158568773, ETHUSDT, 2642.33, 1.235, 22:36:08, True
1739158568785, ETHUSDT, 2642.32, 0.032, 22:36:08, True
1739158568785, ETHUSDT, 2642.3, 1.911, 22:36:08, True
1739158568803, ETHUSDT, 2642.28, 3.23, 22:36:08, True
1739158568803, ETHUSDT, 2642.27, 1.185, 22:36:08, True
1739158568815, ETHUSDT, 2642.25, 0.016, 22:36:08, True
1739158568815, ETHUSDT, 2642.24, 0.008, 22:36:08, True
1739158568815, ETHUSDT, 2642.23, 0.008, 22:36:08, True
1739158568815, ETHUSDT, 2642.21, 0.008, 22:36:08, True
1739158568815, ETHUSDT, 2642.2, 9.555, 22:36:08, True
1739158568818, ETHUSDT,2033902252,2642.2,9.555,1739158568815,True
1739158568815, ETHUSDT, 2642.19, 0.066, 22:36:08, True
1739158568821, ETHUSDT,2033902257,2642.12,9.096,1739158568818,True
1739158568818, ETHUSDT, 2642.18, 2.894, 22:36:08, True
1739158568818, ETHUSDT, 2642.17, 0.016, 22:36:08, True
1739158568818, ETHUSDT, 2642.16, 0.016, 22:36:08, True
1739158568818, ETHUSDT, 2642.12, 9.096, 22:36:08, True
1739158568818, ETHUSDT, 2642.1, 0.028, 22:36:08, True
1739158568818, ETHUSDT, 2642.09, 0.008, 22:36:08, True
1739158568818, ETHUSDT, 2642.08, 0.008, 22:36:08, True
1739158568818, ETHUSDT, 2642.07, 0.012, 22:36:08, True
1739158568818, ETHUSDT, 2642.06, 0.227, 22:36:08, True
1739158568818, ETHUSDT, 2642.05, 0.01, 22:36:08, True
1739158568818, ETHUSDT, 2642.03, 0.016, 22:36:08, True
1739158568818, ETHUSDT, 2642.02, 0.008, 22:36:08, True
1739158568818, ETHUSDT, 2642.0, 0.008, 22:36:08, True
1739158568861, ETHUSDT, 2641.98, 0.156, 22:36:08, True
1739158568925, ETHUSDT, 2641.99, 2.526, 22:36:08, False
1739158568925, ETHUSDT, 2642.01, 0.2, 22:36:08, False
1739158568926, ETHUSDT, 2642.03, 0.011, 22:36:08, False
1739158568926, ETHUSDT, 2642.12, 1.0, 22:36:08, False
1739158568926, ETHUSDT, 2642.17, 1.892, 22:36:08, False
1739158568926, ETHUSDT, 2642.19, 3.6, 22:36:08, False
1739158568927, ETHUSDT, 2642.22, 0.07, 22:36:08, False
1739158568927, ETHUSDT, 2642.25, 0.017, 22:36:08, False
1739158568927, ETHUSDT, 2642.26, 0.136, 22:36:08, False
1739158568945, ETHUSDT, 2642.34, 0.016, 22:36:08, False
1739158568948, ETHUSDT, 2642.37, 0.245, 22:36:08, True
1739158568988, ETHUSDT, 2642.41, 0.04, 22:36:08, False
